통계명,항목명1,통계코드,항목코드1,항목코드2,항목명2,항목코드3,항목명3,단위,URL
7.5.1 수출물가지수(기본분류)(2015=100),특수목적용기계,019Y301,3112AA,D,달러기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/3112AA/D/
7.5.1 수출물가지수(기본분류)(2015=100),농업및건설용기계,019Y301,31121AA,W,원화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/31121AA/W/
7.5.1 수출물가지수(기본분류)(2015=100),농업및건설용기계,019Y301,31121AA,C,계약통화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/31121AA/C/
7.5.1 수출물가지수(기본분류)(2015=100),농업및건설용기계,019Y301,31121AA,D,달러기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/31121AA/D/
7.5.1 수출물가지수(기본분류)(2015=100),농업용기계,019Y301,311211AA,W,원화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/311211AA/W/
7.5.1 수출물가지수(기본분류)(2015=100),농업용기계,019Y301,311211AA,C,계약통화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/311211AA/C/
7.5.1 수출물가지수(기본분류)(2015=100),농업용기계,019Y301,311211AA,D,달러기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/311211AA/D/
7.5.1 수출물가지수(기본분류)(2015=100),건설및광물처리기계,019Y301,311212AA,W,원화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/311212AA/W/
7.5.1 수출물가지수(기본분류)(2015=100),건설및광물처리기계,019Y301,311212AA,C,계약통화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/311212AA/C/
7.5.1 수출물가지수(기본분류)(2015=100),건설및광물처리기계,019Y301,311212AA,D,달러기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/311212AA/D/
7.5.1 수출물가지수(기본분류)(2015=100),금속가공용기계,019Y301,31122AA,W,원화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/31122AA/W/
7.5.1 수출물가지수(기본분류)(2015=100),금속가공용기계,019Y301,31122AA,C,계약통화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/31122AA/C/
7.5.1 수출물가지수(기본분류)(2015=100),금속가공용기계,019Y301,31122AA,D,달러기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/31122AA/D/
7.5.1 수출물가지수(기본분류)(2015=100),금속가공용기계,019Y301,311221AA,W,원화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/311221AA/W/
7.5.1 수출물가지수(기본분류)(2015=100),금속가공용기계,019Y301,311221AA,C,계약통화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/311221AA/C/
7.5.1 수출물가지수(기본분류)(2015=100),금속가공용기계,019Y301,311221AA,D,달러기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/311221AA/D/
7.5.1 수출물가지수(기본분류)(2015=100),반도체및디스플레이제조용기계,019Y301,31124AA,W,원화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/31124AA/W/
7.5.1 수출물가지수(기본분류)(2015=100),반도체및디스플레이제조용기계,019Y301,31124AA,C,계약통화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/31124AA/C/
7.5.1 수출물가지수(기본분류)(2015=100),반도체및디스플레이제조용기계,019Y301,31124AA,D,달러기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/31124AA/D/
7.5.1 수출물가지수(기본분류)(2015=100),반도체제조용기계,019Y301,311241AA,W,원화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/311241AA/W/
7.5.1 수출물가지수(기본분류)(2015=100),반도체제조용기계,019Y301,311241AA,C,계약통화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/311241AA/C/
7.5.1 수출물가지수(기본분류)(2015=100),반도체제조용기계,019Y301,311241AA,D,달러기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/311241AA/D/
7.5.1 수출물가지수(기본분류)(2015=100),디스플레이제조용기계,019Y301,311242AA,W,원화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/311242AA/W/
7.5.1 수출물가지수(기본분류)(2015=100),디스플레이제조용기계,019Y301,311242AA,C,계약통화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/311242AA/C/
7.5.1 수출물가지수(기본분류)(2015=100),디스플레이제조용기계,019Y301,311242AA,D,달러기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/311242AA/D/
7.5.1 수출물가지수(기본분류)(2015=100),기타특수목적용기계,019Y301,31125AA,W,원화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/31125AA/W/
7.5.1 수출물가지수(기본분류)(2015=100),기타특수목적용기계,019Y301,31125AA,C,계약통화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/31125AA/C/
7.5.1 수출물가지수(기본분류)(2015=100),기타특수목적용기계,019Y301,31125AA,D,달러기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/31125AA/D/
7.5.1 수출물가지수(기본분류)(2015=100),기타특수목적용기계,019Y301,311256AA,W,원화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/311256AA/W/
7.5.1 수출물가지수(기본분류)(2015=100),기타특수목적용기계,019Y301,311256AA,C,계약통화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/311256AA/C/
7.5.1 수출물가지수(기본분류)(2015=100),기타특수목적용기계,019Y301,311256AA,D,달러기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/311256AA/D/
7.5.1 수출물가지수(기본분류)(2015=100),운송장비,019Y301,312AA,W,원화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/312AA/W/
7.5.1 수출물가지수(기본분류)(2015=100),운송장비,019Y301,312AA,C,계약통화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/312AA/C/
7.5.1 수출물가지수(기본분류)(2015=100),운송장비,019Y301,312AA,D,달러기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/312AA/D/
7.5.1 수출물가지수(기본분류)(2015=100),자동차,019Y301,3121AA,W,원화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/3121AA/W/
7.5.1 수출물가지수(기본분류)(2015=100),자동차,019Y301,3121AA,C,계약통화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/3121AA/C/
7.5.1 수출물가지수(기본분류)(2015=100),자동차,019Y301,3121AA,D,달러기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/3121AA/D/
7.5.1 수출물가지수(기본분류)(2015=100),자동차,019Y301,31211AA,W,원화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/31211AA/W/
7.5.1 수출물가지수(기본분류)(2015=100),자동차,019Y301,31211AA,C,계약통화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/31211AA/C/
7.5.1 수출물가지수(기본분류)(2015=100),자동차,019Y301,31211AA,D,달러기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/31211AA/D/
7.5.1 수출물가지수(기본분류)(2015=100),승용차,019Y301,312111AA,W,원화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/312111AA/W/
7.5.1 수출물가지수(기본분류)(2015=100),승용차,019Y301,312111AA,C,계약통화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/312111AA/C/
7.5.1 수출물가지수(기본분류)(2015=100),승용차,019Y301,312111AA,D,달러기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/312111AA/D/
7.5.1 수출물가지수(기본분류)(2015=100),버스,019Y301,312112AA,W,원화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/312112AA/W/
7.5.1 수출물가지수(기본분류)(2015=100),버스,019Y301,312112AA,C,계약통화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/312112AA/C/
7.5.1 수출물가지수(기본분류)(2015=100),버스,019Y301,312112AA,D,달러기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/312112AA/D/
7.5.1 수출물가지수(기본분류)(2015=100),트럭,019Y301,312113AA,W,원화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/312113AA/W/
7.5.1 수출물가지수(기본분류)(2015=100),트럭,019Y301,312113AA,C,계약통화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/312113AA/C/
7.5.1 수출물가지수(기본분류)(2015=100),트럭,019Y301,312113AA,D,달러기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/312113AA/D/
7.5.1 수출물가지수(기본분류)(2015=100),특장차및트레일러,019Y301,31212AA,W,원화기준,,,2017.12=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/31212AA/W/
7.5.1 수출물가지수(기본분류)(2015=100),특장차및트레일러,019Y301,31212AA,C,계약통화기준,,,2017.12=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/31212AA/C/
7.5.1 수출물가지수(기본분류)(2015=100),특장차및트레일러,019Y301,31212AA,D,달러기준,,,2017.12=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/31212AA/D/
7.5.1 수출물가지수(기본분류)(2015=100),특장차,019Y301,312121AA,W,원화기준,,,2017.12=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/312121AA/W/
7.5.1 수출물가지수(기본분류)(2015=100),특장차,019Y301,312121AA,C,계약통화기준,,,2017.12=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/312121AA/C/
7.5.1 수출물가지수(기본분류)(2015=100),특장차,019Y301,312121AA,D,달러기준,,,2017.12=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/312121AA/D/
7.5.1 수출물가지수(기본분류)(2015=100),자동차부품,019Y301,31213AA,W,원화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/31213AA/W/
7.5.1 수출물가지수(기본분류)(2015=100),자동차부품,019Y301,31213AA,C,계약통화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/31213AA/C/
7.5.1 수출물가지수(기본분류)(2015=100),자동차부품,019Y301,31213AA,D,달러기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/31213AA/D/
7.5.1 수출물가지수(기본분류)(2015=100),자동차용엔진,019Y301,312131AA,W,원화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/312131AA/W/
7.5.1 수출물가지수(기본분류)(2015=100),자동차용엔진,019Y301,312131AA,C,계약통화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/312131AA/C/
7.5.1 수출물가지수(기본분류)(2015=100),자동차용엔진,019Y301,312131AA,D,달러기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/312131AA/D/
7.5.1 수출물가지수(기본분류)(2015=100),자동차부분품,019Y301,312132AA,W,원화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/312132AA/W/
7.5.1 수출물가지수(기본분류)(2015=100),자동차부분품,019Y301,312132AA,C,계약통화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/312132AA/C/
7.5.1 수출물가지수(기본분류)(2015=100),자동차부분품,019Y301,312132AA,D,달러기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/312132AA/D/
7.5.1 수출물가지수(기본분류)(2015=100),기타제조업제품,019Y301,313AA,W,원화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/313AA/W/
7.5.1 수출물가지수(기본분류)(2015=100),기타제조업제품,019Y301,313AA,C,계약통화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/313AA/C/
7.5.1 수출물가지수(기본분류)(2015=100),기타제조업제품,019Y301,313AA,D,달러기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/313AA/D/
7.5.1 수출물가지수(기본분류)(2015=100),기타제조업제품,019Y301,3131AA,W,원화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/3131AA/W/
7.5.1 수출물가지수(기본분류)(2015=100),기타제조업제품,019Y301,3131AA,C,계약통화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/3131AA/C/
7.5.1 수출물가지수(기본분류)(2015=100),기타제조업제품,019Y301,3131AA,D,달러기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/3131AA/D/
7.5.1 수출물가지수(기본분류)(2015=100),가구,019Y301,31311AA,W,원화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/31311AA/W/
7.5.1 수출물가지수(기본분류)(2015=100),가구,019Y301,31311AA,C,계약통화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/31311AA/C/
7.5.1 수출물가지수(기본분류)(2015=100),가구,019Y301,31311AA,D,달러기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/31311AA/D/
7.5.1 수출물가지수(기본분류)(2015=100),금속가구,019Y301,313112AA,W,원화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/313112AA/W/
7.5.1 수출물가지수(기본분류)(2015=100),금속가구,019Y301,313112AA,C,계약통화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/313112AA/C/
7.5.1 수출물가지수(기본분류)(2015=100),금속가구,019Y301,313112AA,D,달러기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/313112AA/D/
7.5.1 수출물가지수(기본분류)(2015=100),기타가구,019Y301,313113AA,W,원화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/313113AA/W/
7.5.1 수출물가지수(기본분류)(2015=100),기타가구,019Y301,313113AA,C,계약통화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/313113AA/C/
7.5.1 수출물가지수(기본분류)(2015=100),기타가구,019Y301,313113AA,D,달러기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/313113AA/D/
7.5.1 수출물가지수(기본분류)(2015=100),기타제조업제품,019Y301,31312AA,W,원화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/31312AA/W/
7.5.1 수출물가지수(기본분류)(2015=100),기타제조업제품,019Y301,31312AA,C,계약통화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/31312AA/C/
7.5.1 수출물가지수(기본분류)(2015=100),기타제조업제품,019Y301,31312AA,D,달러기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/31312AA/D/
7.5.1 수출물가지수(기본분류)(2015=100),기타제조업제품,019Y301,313126AA,W,원화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/313126AA/W/
7.5.1 수출물가지수(기본분류)(2015=100),기타제조업제품,019Y301,313126AA,C,계약통화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/313126AA/C/
7.5.1 수출물가지수(기본분류)(2015=100),기타제조업제품,019Y301,313126AA,D,달러기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y301/MM/190001/201905/313126AA/D/
7.5.2 수출물가지수(특수분류)(2015=100),총지수,019Y302,*AA,W,원화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y302/MM/190001/201905/*AA/W/
7.5.2 수출물가지수(특수분류)(2015=100),총지수,019Y302,*AA,C,계약통화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y302/MM/190001/201905/*AA/C/
7.5.2 수출물가지수(특수분류)(2015=100),총지수,019Y302,*AA,D,달러기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y302/MM/190001/201905/*AA/D/
7.5.2 수출물가지수(특수분류)(2015=100),식료품,019Y302,401AA,W,원화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y302/MM/190001/201905/401AA/W/
7.5.2 수출물가지수(특수분류)(2015=100),식료품,019Y302,401AA,C,계약통화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y302/MM/190001/201905/401AA/C/
7.5.2 수출물가지수(특수분류)(2015=100),식료품,019Y302,401AA,D,달러기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y302/MM/190001/201905/401AA/D/
7.5.2 수출물가지수(특수분류)(2015=100),식료품이외,019Y302,402AA,W,원화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y302/MM/190001/201905/402AA/W/
7.5.2 수출물가지수(특수분류)(2015=100),식료품이외,019Y302,402AA,C,계약통화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y302/MM/190001/201905/402AA/C/
7.5.2 수출물가지수(특수분류)(2015=100),식료품이외,019Y302,402AA,D,달러기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y302/MM/190001/201905/402AA/D/
7.5.2 수출물가지수(특수분류)(2015=100),에너지,019Y302,501AA,W,원화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y302/MM/190001/201905/501AA/W/
7.5.2 수출물가지수(특수분류)(2015=100),에너지,019Y302,501AA,C,계약통화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y302/MM/190001/201905/501AA/C/
7.5.2 수출물가지수(특수분류)(2015=100),에너지,019Y302,501AA,D,달러기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y302/MM/190001/201905/501AA/D/
7.5.2 수출물가지수(특수분류)(2015=100),에너지이외,019Y302,502AA,W,원화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y302/MM/190001/201905/502AA/W/
7.5.2 수출물가지수(특수분류)(2015=100),에너지이외,019Y302,502AA,C,계약통화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y302/MM/190001/201905/502AA/C/
7.5.2 수출물가지수(특수분류)(2015=100),에너지이외,019Y302,502AA,D,달러기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y302/MM/190001/201905/502AA/D/
7.5.2 수출물가지수(특수분류)(2015=100),IT,019Y302,601AA,W,원화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y302/MM/190001/201905/601AA/W/
7.5.2 수출물가지수(특수분류)(2015=100),IT,019Y302,601AA,C,계약통화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y302/MM/190001/201905/601AA/C/
7.5.2 수출물가지수(특수분류)(2015=100),IT,019Y302,601AA,D,달러기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y302/MM/190001/201905/601AA/D/
7.5.2 수출물가지수(특수분류)(2015=100),IT이외,019Y302,602AA,W,원화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y302/MM/190001/201905/602AA/W/
7.5.2 수출물가지수(특수분류)(2015=100),IT이외,019Y302,602AA,C,계약통화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y302/MM/190001/201905/602AA/C/
7.5.2 수출물가지수(특수분류)(2015=100),IT이외,019Y302,602AA,D,달러기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y302/MM/190001/201905/602AA/D/
7.5.2 수출물가지수(특수분류)(2015=100),식료품에너지,019Y302,701AA,W,원화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y302/MM/190001/201905/701AA/W/
7.5.2 수출물가지수(특수분류)(2015=100),식료품에너지,019Y302,701AA,C,계약통화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y302/MM/190001/201905/701AA/C/
7.5.2 수출물가지수(특수분류)(2015=100),식료품에너지,019Y302,701AA,D,달러기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y302/MM/190001/201905/701AA/D/
7.5.2 수출물가지수(특수분류)(2015=100),식료품에너지이외,019Y302,702AA,W,원화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y302/MM/190001/201905/702AA/W/
7.5.2 수출물가지수(특수분류)(2015=100),식료품에너지이외,019Y302,702AA,C,계약통화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y302/MM/190001/201905/702AA/C/
7.5.2 수출물가지수(특수분류)(2015=100),식료품에너지이외,019Y302,702AA,D,달러기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y302/MM/190001/201905/702AA/D/
7.5.2 수출물가지수(특수분류)(2015=100),식품및산동물,019Y302,200AA,W,원화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y302/MM/190001/201905/200AA/W/
7.5.2 수출물가지수(특수분류)(2015=100),식품및산동물,019Y302,200AA,C,계약통화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y302/MM/190001/201905/200AA/C/
7.5.2 수출물가지수(특수분류)(2015=100),식품및산동물,019Y302,200AA,D,달러기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y302/MM/190001/201905/200AA/D/
7.5.2 수출물가지수(특수분류)(2015=100),음료및담배,019Y302,201AA,W,원화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y302/MM/190001/201905/201AA/W/
7.5.2 수출물가지수(특수분류)(2015=100),음료및담배,019Y302,201AA,C,계약통화기준,,,2015=100,http://ecos.bok.or.kr/api/StatisticSearch/APICODE2021/xml/kr/1/100000/019Y302/MM/190001/201905/201AA/C/
